Time,Solar Power (MW),Diesel Generator Power (MW),Battery Power (MW),Wind Power (MW),Load Profile (MW),Output power (MW),Output power (Sources)
0.0429442804687076,-0.001643529841895,1.46092715419713,1,0.624260115881918,0.9,1.0,Battery
0.0450813765547732,-0.0016675174467063,1.52673529839823,1,0.649889583348933,0.9,1.0,Battery
0.0472184726408387,-0.0016913080204969,1.59027961210275,1,0.674987616952549,0.9,1.0,Battery
0.0493555687269043,-0.0017157640674547,1.65183628806011,1,0.699568986678069,0.9,1.0,Battery
0.0514926648129699,-0.001740772049437,1.71158904872449,1,0.723646202224071,0.9,1.0,Battery
0.0536297608990355,-0.0017664044691428,1.7696954497717,1,0.747230022991628,0.9,1.0,Battery
0.055766856985101,-0.0017926085199963,1.82628304508208,1,0.77033165055501,0.9,1.0,Battery
0.0584182881416877,-0.0018253649341142,1.89451065984702,1,0.798337056379144,0.9,1.0,Battery
0.0610697192982744,-0.0018608460219209,1.96085360166477,1,0.825645098279875,0.9,1.0,Battery
0.0642880832155874,-0.0019027285235017,2.03875424020569,1,0.857861696184082,0.9,1.0,Battery
0.0675064471329003,-0.0019471255800989,2.11419828949686,1,0.889105872535051,0.9,1.0,Battery
0.071621874406503,-0.0020061057196301,2.20726904420199,1,0.927685744040426,0.9,0.927685744040426,Wind
0.0757373016801057,-0.0020716540907455,2.29703654025496,1,0.964802828582002,0.9,0.964802828582002,Wind
0.0798527289537084,-0.0021356710198359,2.38320415182672,1,1.00047391638367,0.9,1.0,Battery
0.0839681562273111,-0.0022012883126717,2.46618034346449,1,1.03477747060612,0.9,1.0,Battery
0.0890053411128558,-0.0022807520406644,2.56344617957937,1,1.07496705977835,0.9,1.0,Battery
0.0940425259984005,-0.0023679549101119,2.65677377070118,1,1.11330417554763,0.9,1.0,Battery
0.0990797108839453,-0.0024588078706437,2.74611508625143,1,1.1498494406134,0.9,1.0,Battery
0.10411689576949,-0.0025527864670295,2.83165246185182,1,1.18468645499423,0.9,1.0,Battery
0.109154080655035,-0.0026503036336983,2.91357954103798,1,1.21788512796444,0.9,1.0,Battery
0.114191265540579,-0.0027509480824223,2.99205395883619,1,1.24952062981601,0.9,1.0,Battery
0.119228450426124,-0.0028604188955394,3.06759496209288,1,1.27968299159099,0.9,1.0,Battery
0.124265635311669,-0.0029672784045681,3.13957988164804,1,1.30837070751536,0.9,1.0,Battery
0.131181414562998,-0.0031146156977671,3.23319140445789,1,1.34548842073558,0.9,1.0,Battery
0.140461710526147,-0.0033282671973258,3.3508879289834,1,1.39150092162032,0.9,1.0,Battery
0.149742006489296,-0.0035539225823624,3.45964615118805,1,1.43337279069652,0.9,1.0,Battery
0.159022302452445,-0.0037891518497635,3.55999495654413,1,1.47138993763215,0.9,1.0,Battery
0.168302598415594,-0.0040355149493211,3.65265176369189,1,1.5058247860492,0.9,1.0,Battery
0.177582894378743,-0.0042926895996149,3.73822002817329,1,1.53694451184024,0.9,1.0,Battery
0.186863190341893,-0.0045604830025905,3.81720807396609,1,1.56497308939576,0.9,1.0,Battery
0.199931856821974,-0.0049612223067371,3.9186940823062,1,1.59966786081207,0.9,1.0,Battery
0.213000523302055,-0.0053767344110321,4.00930613641454,1,1.62931399616018,0.9,1.0,Battery
0.226069189782136,-0.0058086767253402,4.09017208325211,1,1.65437136161959,0.9,1.0,Battery
0.239137856262217,-0.0062557056244726,4.16227592667887,1,1.67530367681903,0.9,1.0,Battery
0.256011019074291,-0.0068592317303503,4.2438053900588,1,1.69673374757055,0.9,1.0,Battery
0.272884181886364,-0.0074788909659263,4.31421413055278,1,1.7130144148545,0.9,1.0,Battery
0.289757344698437,-0.0080961266902129,4.37381024258502,1,1.72473233343866,0.9,1.0,Battery
0.306630507510511,-0.0087259875071031,4.42527836280361,1,1.7326799404537,0.9,1.0,Battery
0.327635086229638,-0.0095160233683476,4.47809733752125,1,1.73762548697319,0.9,1.0,Battery
0.348639664948765,-0.0103027972775376,4.52035358806385,1,1.73814667528966,0.9,1.0,Battery
0.354941038564504,-0.0105351546386736,4.53134726215236,1,1.73767991999888,0.9,1.0,Battery
0.361242412180242,-0.0107656720033494,4.54160031197016,1,1.73694307610886,0.9,1.0,Battery
0.369567917695646,-0.0110689921442181,4.55399690373516,1,1.73550762493344,0.9,1.0,Battery
0.377893423211051,-0.0113672957658955,4.56521716559553,1,1.73369457107885,0.9,1.0,Battery
0.387586995029282,-0.0117124476457497,4.57681857453875,1,1.73100939353924,0.9,1.0,Battery
0.397280566847514,-0.0120512381639917,4.58698139975267,1,1.72786414284416,0.9,1.0,Battery
0.406974138665745,-0.0123836879415928,4.59576246520367,1,1.72428265582404,0.9,1.0,Battery
0.416667710483976,-0.0127098378080619,4.6032465712594,1,1.72029888341597,0.9,1.0,Battery
0.426361282302207,-0.0130287470597434,4.60950139673521,1,1.71596418544128,0.9,1.0,Battery
0.436054854120439,-0.0133404923148914,4.61459798484859,1,1.71130577231693,0.9,1.0,Battery
0.44574842593867,-0.0136442337490953,4.61859695165592,1,1.7063695414451,0.9,1.0,Battery
0.455441997756901,-0.0139401168127957,4.62156139618156,1,1.70117760529258,0.9,1.0,Battery
0.465135569575132,-0.0142273810719343,4.62354657221283,1,1.69577165893362,0.9,1.0,Battery
0.474829141393364,-0.0145062392286681,4.62461016178335,1,1.69016986814341,0.9,1.0,Battery
0.484522713211595,-0.0147760057711312,4.62480411708272,1,1.68441074519469,0.9,1.0,Battery
0.494216285029826,-0.0150368351347757,4.62415332990562,1,1.67849956671561,0.9,1.0,Battery
0.502474116766637,-0.0152517385286922,4.62303354970702,1,1.67339371219675,0.9,1.0,Battery
0.510731948503448,-0.0154601390559186,4.6214106474922,1,1.66822438180802,0.9,1.0,Battery
0.518690688781915,-0.015654091826741,4.61930870785035,1,1.66317296149435,0.9,1.0,Battery
0.526649429060382,-0.0158421023348837,4.6168424843589,1,1.65810375789128,0.9,1.0,Battery
0.534477687608322,-0.0160203757022665,4.61396373252035,1,1.65307835104652,0.9,1.0,Battery
0.542305946156262,-0.0161899369820418,4.61082550563213,1,1.64815182110926,0.9,1.0,Battery
0.550571173139553,-0.0163674301896392,4.60697063139906,1,1.64273910140149,0.9,1.0,Battery
0.558836400122844,-0.0165324070550762,4.6029978721402,1,1.63758095440624,0.9,1.0,Battery
0.567163912512836,-0.0166977357860467,4.59836609299612,1,1.63211592849588,0.9,1.0,Battery
0.575491424902828,-0.0168536854804767,4.59364806940067,1,1.62683699890958,0.9,1.0,Battery
0.583808367909489,-0.0170018118506591,4.58858151651475,1,1.62158829317883,0.9,1.0,Battery
0.592125310916151,-0.0171400545432222,4.58347064124259,1,1.61655875312558,0.9,1.0,Battery
0.601072882878588,-0.0172876900954494,4.57740024752313,1,1.61090523774958,0.9,1.0,Battery
0.610020454841024,-0.0174251651715626,4.57135713374405,1,1.60550274704288,0.9,1.0,Battery
0.618849480354848,-0.0175524336184857,4.56508993651803,1,1.6002326173986,0.9,1.0,Battery
0.627678505868672,-0.017673020267324,4.55879513696771,1,1.5951019327675,0.9,1.0,Battery
0.6369040916028,-0.0177907877020921,4.55199130367189,1,1.58982976824897,0.9,1.0,Battery
0.646129677336929,-0.0178964788648997,4.54547376398882,1,1.58497335940617,0.9,1.0,Battery
0.655952769985147,-0.0180093271391261,4.5377695451565,1,1.57943050500699,0.9,1.0,Battery
0.665775862633364,-0.0181107418291565,4.53051298405906,1,1.57434901148077,0.9,1.0,Battery
0.675468459451503,-0.0182014559341701,4.52311723754487,1,1.56944386373018,0.9,1.0,Battery
0.685161056269641,-0.0182852627064564,4.5159664350857,1,1.56479826304412,0.9,1.0,Battery
0.695426961661934,-0.0183652444768139,4.50828339564228,1,1.56002494603592,0.9,1.0,Battery
0.705692867054227,-0.0184374543626726,4.50091447173998,1,1.55556013241889,0.9,1.0,Battery
0.716164164240893,-0.0185023719652205,4.4932905243184,1,1.55115021656865,0.9,1.0,Battery
0.72663546142756,-0.0185596634714364,4.48609942384243,1,1.5470962113591,0.9,1.0,Battery
0.736919664192095,-0.0186079380290407,4.47894902844281,1,1.54324886460092,0.9,1.0,Battery
0.74720386695663,-0.0186492480012789,4.47227915150629,1,1.53976267279916,0.9,1.0,Battery
0.757373594642579,-0.0186829497363065,4.4656738294081,1,1.53646343912657,0.9,1.0,Battery
0.767543322328528,-0.0187101491093661,4.45954757795016,1,1.533513726676,0.9,1.0,Battery
0.77769321645256,-0.0187308593193858,4.45348799197994,1,1.53072879489167,0.9,1.0,Battery
0.787843110576592,-0.0187453698875134,4.44791147597164,1,1.52828778959616,0.9,1.0,Battery
0.798041897353715,-0.0187540693798945,4.44240519394423,1,1.52599895390642,0.9,1.0,Battery
0.808240684130838,-0.0187547005366108,4.43827507651279,1,1.52450460041922,0.9,1.0,Battery
0.819069460783127,-0.0187528617847921,4.43223131691587,1,1.52220930877518,0.9,1.0,Battery
0.829898237435416,-0.0187441358688274,4.42771457830909,1,1.52073140051883,0.9,1.0,Battery
0.863305895677696,-0.0186949282630384,4.41463170238432,1,1.5169459498951,0.9,1.0,Battery
0.87332819315038,-0.0186611104681879,4.41284524906176,1,1.51718591477293,0.9,1.0,Battery
0.883350490623064,-0.0186261575520291,4.41020690298796,1,1.51704570028448,0.9,1.0,Battery
0.915741706161738,-0.0184343308432397,4.41097268672908,1,1.52258379183958,0.9,1.0,Battery
0.92545907082334,-0.0184496847798294,4.40233907179212,1,1.51839430810215,0.9,1.0,Battery
0.935176435484942,-0.0183961510855344,4.40109993925757,1,1.51923401340974,0.9,1.0,Battery
0.944893800146544,-0.0183357733309313,4.40011108468573,1,1.52033661995261,0.9,1.0,Battery
0.966917789616307,-0.0182003347798453,4.39840293468367,1,1.52296537623671,0.9,1.0,Battery
0.976970646805242,-0.0181262504844348,4.39919086218365,1,1.52513623535368,0.9,1.0,Battery
0.987023503994176,-0.01805419008902,4.40097657106414,1,1.52768290251647,0.9,1.0,Battery
0.999999999999993,-0.0177062548802598,4.42525983903043,1,1.5472170063976,0.9,1.0,Battery
1.0,-0.0177062548802142,4.42525983902763,1,1.54721700639751,0.9,1.0,Battery
1.00000000000001,-0.017706254881334,4.42525983904589,1,1.54721700637725,2.5,2.5472170063772497,Battery Wind
1.00002099411141,-0.0179535029145728,4.41020312854057,1,1.53423031146927,2.5,2.53423031146927,Battery Wind
1.00006298233419,-0.0179796457587299,4.39553942133558,1,1.52702620811042,2.5,2.52702620811042,Battery Wind
1.00009499328578,-0.0179234238374163,4.40099970101281,1,1.53088759654331,2.5,2.5308875965433097,Battery Wind
1.00017225603935,-0.0179807012294048,4.40018841573805,1,1.52907132418634,2.5,2.52907132418634,Battery Wind
1.00024951879293,-0.0179288387441253,4.399734542032,1,1.53018351332038,2.5,2.53018351332038,Battery Wind
1.0003910884153,-0.0179729142743423,4.40085432088827,1,1.52956195405788,2.5,2.52956195405788,Battery Wind
1.00063738562038,-0.0179292228827715,4.39951456458335,1,1.53006782389169,2.5,2.53006782389169,Battery Wind
1.00105859352108,-0.0179655120546337,4.40100136290805,1,1.52979900985312,2.5,2.52979900985312,Battery Wind
1.001886611129,-0.0179202973226181,4.39955609731581,1,1.53027199734043,2.5,2.5302719973404297,Battery Wind
1.00343158159567,-0.0179457234614402,4.40122438871785,1,1.53028757563043,2.5,2.53028757563043,Battery Wind
1.00629631898148,-0.0178850781681839,4.40001867409645,1,1.53104044485666,2.5,2.53104044485666,Battery Wind
1.01169521677724,-0.0178768826582247,4.40247158041159,1,1.53155335342112,2.5,2.53155335342112,Battery Wind
1.02177666012313,-0.0177622976528313,4.40345862005968,1,1.53237880488464,2.5,2.5323788048846403,Battery Wind
1.04080218397613,-0.0176383537769328,4.41300350759324,1,1.53173339126209,2.5,2.5317333912620903,Battery Wind
1.07265281449797,-0.017300000878593,4.43165230326167,1,1.52743892367345,2.5,2.52743892367345,Battery Wind
1.08220800365452,-0.0172476212681205,4.4408527334997,1,1.52488639109847,2.5,2.52488639109847,Battery Wind
1.09176319281107,-0.0171141316029506,4.44702945532404,1,1.52249483706044,2.5,2.52249483706044,Battery Wind
1.10111557113106,-0.0170552844962208,4.45684211973609,1,1.51950055747261,2.5,2.51950055747261,Battery Wind
1.11046794945105,-0.0169211483913157,4.46425837998912,1,1.51692406675294,2.5,2.51692406675294,Battery Wind
1.11878532371236,-0.0168679397772332,4.47325657095074,1,1.51369451957336,2.5,2.51369451957336,Battery Wind
1.12710269797367,-0.0167410014867524,4.48002576784253,1,1.51107408064661,2.5,2.51107408064661,Battery Wind
1.13785013939798,-0.0166571003493657,4.49225667336605,1,1.50682843369868,2.5,2.50682843369868,Battery Wind
1.14859758082229,-0.0164984000398015,4.50168679311669,1,1.5028926636572,2.5,2.5028926636572,Battery Wind
1.15940407049248,-0.0164093307644127,4.51506045891988,1,1.49852252899565,2.5,4.51506045891988,Diesel
1.17021056016268,-0.0162443330920903,4.52504501270757,1,1.49432584321676,2.5,4.52504501270757,Diesel
1.18106087960259,-0.0161499412534411,4.53898362415113,1,1.48975995615045,2.5,4.53898362415113,Diesel
1.19191119904251,-0.0159792852749757,4.54936631925624,1,1.48537504261106,2.5,4.54936631925624,Diesel
1.20287016047126,-0.0158784659562455,4.5637950436914,1,1.4806506757699,2.5,4.5637950436914,Diesel
1.21382912190001,-0.015701395548763,4.57452609187765,1,1.47609989364929,2.5,4.57452609187765,Diesel
1.2249478068118,-0.0155935170064006,4.58939742622278,1,1.47123633101342,2.5,4.58939742622278,Diesel
1.23606649172359,-0.0154093723852539,4.60043417085111,1,1.46653006395262,2.5,4.60043417085111,Diesel
1.24739472307466,-0.0152937472341072,4.61571645317684,1,1.46153232001503,2.5,4.61571645317684,Diesel
1.25872295442573,-0.0151018216044454,4.62702896661489,1,1.45666838770856,2.5,4.62702896661489,Diesel
1.27031690945258,-0.0149776143789184,4.64270908675697,1,1.45152720856827,2.5,4.64270908675697,Diesel
1.28191086447942,-0.0147770473916749,4.65428304587068,1,1.44649039699087,2.5,4.65428304587068,Diesel
1.29383492632286,-0.0146432419731583,4.67036364311313,1,1.44118364380701,2.5,4.67036364311313,Diesel
1.30575898816631,-0.0144329902277965,4.68219702402727,1,1.43594638700326,2.5,4.68219702402727,Diesel
1.31808939605234,-0.0142883277274972,4.69869536877657,1,1.43043856015016,2.5,4.69869536877657,Diesel
1.33041980393838,-0.0140670962067235,4.71079718982424,1,1.42496026391823,2.5,4.71079718982424,Diesel
1.34320328356017,-0.0139107034565884,4.72769291383264,1,1.41922151090776,2.5,4.72769291383264,Diesel
1.35598676318197,-0.0136775885992934,4.7400327165674,1,1.41346795803739,2.5,4.7400327165674,Diesel
1.36906037514149,-0.0135118767428736,4.75706259898105,1,1.40755587645701,2.5,4.75706259898105,Diesel
1.38213398710102,-0.0132693479127092,4.76937789910879,1,1.4015842445611,2.5,4.76937789910879,Diesel
1.39539368400429,-0.0130959958036403,4.78634776141866,1,1.3955273151081,2.5,4.78634776141866,Diesel
1.40865338090756,-0.0128458718975077,4.79845435470823,1,1.38936717679938,2.5,4.79845435470823,Diesel
1.42218142246575,-0.0126636971286942,4.81538273707553,1,1.38310793714118,2.5,4.81538273707553,Diesel
1.43570946402393,-0.0124048624162706,4.82729747258925,1,1.37670029828379,2.5,4.82729747258925,Diesel
1.44959886518339,-0.0122125279126718,4.84421159689967,1,1.37017284223031,2.5,4.84421159689967,Diesel
1.46348826634285,-0.0119436777025981,4.85595645570838,1,1.36345069927658,2.5,4.85595645570838,Diesel
1.47770188754007,-0.0117420013958538,4.87273877026449,1,1.35664750470472,2.5,4.87273877026449,Diesel
1.49191550873728,-0.0114640008027959,4.88419684174105,1,1.34960495379183,2.5,4.88419684174105,Diesel
1.50620585332366,-0.0112575415416822,4.90053425691051,1,1.34262395150571,2.5,4.90053425691051,Diesel
1.52049619791003,-0.0109750446710171,4.91141224465496,1,1.33536633749638,2.5,4.91141224465496,Diesel
1.53489082835868,-0.0107637862462804,4.92727599090157,1,1.32817690563248,2.5,4.92727599090157,Diesel
1.54928545880733,-0.0104768969699901,4.93755940956243,1,1.32067792827013,2.5,4.93755940956243,Diesel
1.56388674368671,-0.0102595970005877,4.95299734140782,1,1.3132141767092,2.5,4.95299734140782,Diesel
1.57848802856609,-0.0099670985508476,4.9627309912166,1,1.30540866012894,2.5,4.9627309912166,Diesel
1.59340351871163,-0.0097424500661685,4.97778517312322,1,1.29759985912313,2.5,4.97778517312322,Diesel
1.60831900885717,-0.0094430395464998,4.98700361219037,1,1.28941730557549,2.5,4.98700361219037,Diesel
1.6236492416311,-0.0092098927380866,5.00169491972893,1,1.28119362719459,2.5,5.00169491972893,Diesel
1.63897947440503,-0.0089024550988131,5.01041277382244,1,1.27256480091281,2.5,5.01041277382244,Diesel
1.65484643932078,-0.0086593594607356,5.02476139356704,1,1.26384170395088,2.5,5.02476139356704,Diesel
1.67071340423654,-0.0083425032632892,5.03299190072687,1,1.25468264097931,2.5,5.03299190072687,Diesel
1.68697822031657,-0.0080927578989668,5.04682664011919,1,1.24552253613279,2.5,5.04682664011919,Diesel
1.7032430363966,-0.0077698335923272,5.05441098061675,1,1.2359016967294,2.5,5.05441098061675,Diesel
1.71968740464268,-0.0075182192964544,5.06754291773071,1,1.22642413706395,2.5,5.06754291773071,Diesel
1.73613177288875,-0.0071940438848275,5.07431757025446,1,1.21646977309951,2.5,5.07431757025446,Diesel
1.75264385544963,-0.0069434706150141,5.08667239544372,1,1.20674602817104,2.5,5.08667239544372,Diesel
1.76915593801051,-0.0066209735688075,5.09258056317349,1,1.19653530053482,2.5,5.09258056317349,Diesel
1.78559487579855,-0.0063748043202763,5.10410638457677,1,1.18666453179562,2.5,5.10410638457677,Diesel
1.80203381358659,-0.0060573198882688,5.10910892892747,1,1.17630092873179,2.5,5.10910892892747,Diesel
1.81830367039953,-0.0058180081481408,5.11981123934449,1,1.16636321163966,2.5,5.11981123934449,Diesel
1.83457352721247,-0.0055101033108075,5.12408485487032,1,1.15594322151094,2.5,5.12408485487032,Diesel
1.8507247346998,-0.0052757811356119,5.13388414404014,1,1.14592152341279,2.5,5.13388414404014,Diesel
1.86687594218712,-0.0049745952306857,5.13727166996149,1,1.13541024348993,2.5,5.13727166996149,Diesel
1.88320689126623,-0.0047430850688162,5.14658684061598,1,1.12515610820042,2.5,5.14658684061598,Diesel
1.89953784034534,-0.0044446357928927,5.14929515141952,1,1.11439270562804,2.5,5.14929515141952,Diesel
1.91583089185312,-0.0042203247356155,5.1580548334118,1,1.10405718548909,2.5,5.1580548334118,Diesel
1.9321239433609,-0.0039289815448532,5.16006844214398,1,1.09320484457601,2.5,5.16006844214398,Diesel
1.94819487893859,-0.0037153015366766,5.16827339558744,1,1.08292964706506,2.5,5.16827339558744,Diesel
1.96426581451628,-0.0034345264769767,5.16962199153908,1,1.07213514424078,2.5,5.16962199153908,Diesel
1.98007844006432,-0.0032322901289353,5.17733437618907,1,1.06196697462426,2.5,5.17733437618907,Diesel
1.99589106561237,-0.002962996853162,5.1781071663629,1,1.0512809567374,2.5,5.1781071663629,Diesel
1.99999999999999,-0.0085652364368677,6.37231738397449,1,1.22084927987887,2.5,6.37231738397449,Diesel
2.0,-0.0085652364368782,6.37231738397696,1,1.22084927987923,2.5,6.37231738397696,Diesel
2.00000000000003,-0.0085652364378052,6.37231737895324,1,1.22084927884342,2.5,6.37231737895324,Diesel
2.00000148197919,-0.0083521335741308,6.14214504765883,1,1.17659492688352,2.5,6.14214504765883,Diesel
2.00000444593752,-0.0075947152060892,5.74544166969284,1,1.10509831885292,2.5,5.74544166969284,Diesel
2.00000740989584,-0.0064429445596265,5.46938344525346,1,1.06317150262305,2.5,5.46938344525346,Diesel
2.00001239203044,-0.0046686151360237,5.21598969924926,1,1.03371729620876,2.5,5.21598969924926,Diesel
2.00001737416504,-0.0035141934808132,5.13448207823693,1,1.03162713935504,2.5,5.13448207823693,Diesel
2.00002235629963,-0.0029741578606366,5.13071776510012,1,1.03769606801661,2.5,5.13071776510012,Diesel
2.00003047076993,-0.0027724214329467,5.15954855124179,1,1.04616462585921,2.5,5.15954855124179,Diesel
2.00004106251959,-0.0028731333405487,5.18265556117209,1,1.04962430477548,2.5,5.18265556117209,Diesel
2.00005434674848,-0.0029370048060284,5.1832414442565,1,1.04892426316982,2.5,5.1832414442565,Diesel
2.0000708278799,-0.0029202425254698,5.18006381357548,1,1.04846932719484,2.5,5.18006381357548,Diesel
2.00009384686471,-0.0029165196352871,5.18100067592968,1,1.04868806137486,2.5,5.18100067592968,Diesel
2.00012853880663,-0.0029206430078576,5.18092322101553,1,1.04858888112002,2.5,5.18092322101553,Diesel
2.0001824208247,-0.0029163036156976,5.18082202170387,1,1.04857468972204,2.5,5.18082202170387,Diesel
2.00027578761546,-0.0029177152154331,5.18100381727662,1,1.04851047582069,2.5,5.18100381727662,Diesel
2.00044959545987,-0.0029128138486974,5.18088154032938,1,1.04839183012417,2.5,5.18088154032938,Diesel
2.00080254512753,-0.0029098247471878,5.18113587241442,1,1.04816671327934,2.5,5.18113587241442,Diesel
2.00148018392702,-0.0028978742043132,5.18113599032306,1,1.04771578063013,2.5,5.18113599032306,Diesel
2.00281652526326,-0.002880406869431,5.18161901369312,1,1.04685935605205,2.5,5.18161901369312,Diesel
2.00546979728766,-0.0028397802598048,5.18204394057142,1,1.04516699929275,2.5,5.18204394057142,Diesel
2.01069389950401,-0.0027658815102912,5.18322181271931,1,1.0419871996986,2.5,5.18322181271931,Diesel
2.02105068947984,-0.0026143076416974,5.18451495477392,1,1.03612038360575,2.5,5.18451495477392,Diesel
2.04155945927127,-0.0023236715708488,5.18566524938362,1,1.02612450048469,2.5,5.18566524938362,Diesel
2.07811346751458,-0.0018140407001746,5.18222427144799,1,1.01244106706071,2.5,5.18222427144799,Diesel
2.13148325615661,-0.0011097469135966,5.16933997845684,1,0.999094759783455,2.5,5.16933997845684,Diesel
2.18485304479863,-0.0004462455030006,5.14992908818896,1,0.990617020858555,2.5,5.14992908818896,Diesel
2.23822283344066,0.0001836906377762,5.12478380148698,1,0.984478401020069,2.5,5.12478380148698,Diesel
2.31599830327767,0.0009738885588677,5.09290620756707,1,0.978658080017586,2.5,5.09290620756707,Diesel
2.33933094422877,0.0011961509669928,5.08250648766177,1,0.977171396457952,2.5,5.08250648766177,Diesel
2.36266358517988,0.0014138145221681,5.07182023449855,1,0.975726747531003,2.5,5.07182023449855,Diesel
2.41656558179229,0.0018705588297086,5.05202032184755,1,0.973183026316431,2.5,5.05202032184755,Diesel
2.43273618077602,0.0020049097830879,5.0413512304234,1,0.971614054701382,2.5,5.0413512304234,Diesel
2.44890677975975,0.0021250006519421,5.03524948425129,1,0.970755585334798,2.5,5.03524948425129,Diesel
2.50288495004097,0.0025015274404962,5.01589805898696,1,0.96799152604331,2.5,5.01589805898696,Diesel
2.55686312032219,0.0028463665969598,4.99811067315233,1,0.965403354369683,2.5,4.99811067315233,Diesel
2.5771512339987,0.0029565448683498,4.98871214558993,1,0.96376170788428,2.5,4.98871214558993,Diesel
2.59743934767521,0.0030517878584693,4.98365766913034,1,0.962759130051667,2.5,4.98365766913034,Diesel
2.68892782499093,0.0034433491848505,4.95893234756027,1,0.957728934863332,2.5,4.95893234756027,Diesel
2.71637436818564,0.0035161774271901,4.95725526215136,1,0.956829593347185,2.5,4.95725526215136,Diesel
2.74382091138036,0.0035860722751029,4.95368733696185,1,0.955576496909256,2.5,4.95368733696185,Diesel
2.79388008867467,0.0036659013262689,4.95529173068117,1,0.954304713951357,2.5,4.95529173068117,Diesel
2.84393926596897,0.0037235590330383,4.94790179624648,1,0.951254366610217,2.5,4.94790179624648,Diesel
2.89399844326328,0.0037087768535512,4.95614502221706,1,0.950294333345848,2.5,4.95614502221706,Diesel
2.94405762055759,0.0036938400444344,4.95340676952527,1,0.947444391337142,2.5,4.95340676952527,Diesel
2.9941167978519,0.0035989313282423,4.96436593744186,1,0.946241774617626,2.5,4.96436593744186,Diesel
2.99999999999997,0.0040791818604585,4.86506518085584,1,0.933540019846874,2.5,4.86506518085584,Diesel
3.0,0.0040791818603996,4.86506518086024,1,0.933540019847014,2.5,4.86506518086024,Diesel
3.00000000000003,0.0040791818607704,4.86506518124581,1,0.933540019919814,2.5,4.86506518124581,Diesel
3.00000259645373,0.0040294499313246,4.89494750378707,1,0.938324526628027,2.5,4.89494750378707,Diesel
3.00000778936112,0.0038918386258171,4.9399385274733,1,0.94484129148493,2.5,4.9399385274733,Diesel
3.00001298226851,0.003742720450931,4.96012991029131,1,0.946811767329159,2.5,4.96012991029131,Diesel
3.00002242382885,0.0036107333778907,4.96683876231463,1,0.94656630969952,2.5,4.96683876231463,Diesel
3.00003186538918,0.0035988204656391,4.96260083974648,1,0.945680758623222,2.5,4.96260083974648,Diesel
3.00004358962332,0.0036138891034371,4.96059639386732,1,0.945487520309915,2.5,4.96059639386732,Diesel
3.00005531385746,0.0036171524887127,4.96092328028987,1,0.945580876072727,2.5,4.96092328028987,Diesel
3.00007606385431,0.0036150049097262,4.96118843618468,1,0.945603831453302,2.5,4.96118843618468,Diesel
3.00010894906459,0.0036152698523161,4.9610585762887,1,0.945582203560313,2.5,4.9610585762887,Diesel
3.00016594400312,0.0036152055504228,4.96114335437064,1,0.945594188868123,2.5,4.96114335437064,Diesel
3.00028127655499,0.0036148081421456,4.96111666087611,1,0.945580149820116,2.5,4.96111666087611,Diesel
3.00053304620481,0.0036144477181675,4.96120441489093,1,0.945580752347117,2.5,4.96120441489093,Diesel
3.00106611335651,0.0036131207980875,4.96127372767671,1,0.945553812685545,2.5,4.96127372767671,Diesel
3.00226253126176,0.0036107242423108,4.96154856960592,1,0.945514470762996,2.5,4.96154856960592,Diesel
3.00494420124432,0.0036046354021435,4.96209221690536,1,0.945373626843229,2.5,4.96209221690536,Diesel
3.01094103850782,0.003591117750269,4.96358110337274,1,0.944954442978168,2.5,4.96358110337274,Diesel
3.02447824628914,0.0035573888371878,4.96763250930544,1,0.94337688837561,2.5,4.96763250930544,Diesel
3.05138643608415,0.0034811231714643,4.978602693069,1,0.938155775802046,2.5,4.978602693069,Diesel
3.07829462587916,0.003384145037906,4.99550599973818,1,0.9310624007019,2.5,4.99550599973818,Diesel
3.11951593667915,0.0032272190206468,5.01827386754557,1,0.915968611181383,2.5,5.01827386754557,Diesel
3.16073724747913,0.0030463278005249,5.04913258564193,1,0.899055556794841,2.5,5.04913258564193,Diesel
3.20195855827912,0.0028292166187336,5.08383740199112,1,0.880557233788061,2.5,5.08383740199112,Diesel
3.2431798690791,0.0025784988381597,5.12025876179304,1,0.860936863266587,2.5,5.12025876179304,Diesel
3.3121836127575,0.0021190936293565,5.18679658036228,1,0.827671892705489,2.5,5.18679658036228,Diesel
3.33288473586102,0.0019618280210916,5.20795364851791,1,0.817575594293651,2.5,5.20795364851791,Diesel
3.35358585896454,0.0018015663483368,5.2288299129053,1,0.807428087275821,2.5,5.2288299129053,Diesel
3.38951134394351,0.0015095328766449,5.26532356992503,1,0.789822149940637,2.5,5.26532356992503,Diesel
3.42543682892248,0.001201716642589,5.30216264181744,1,0.772284433126029,2.5,5.30216264181744,Diesel
3.46136231390146,0.0008796952449425,5.33917027973496,1,0.754848833158695,2.5,5.33917027973496,Diesel
3.49728779888043,0.0005463085374959,5.3764506712937,1,0.737579757602345,2.5,5.3764506712937,Diesel
3.5332132838594,0.000202032872135,5.4136220526805,1,0.720444884235321,2.5,5.4136220526805,Diesel
3.56913876883837,-0.0001508679828513,5.45074291210079,1,0.703481266675136,2.5,5.45074291210079,Diesel
3.64101572514695,-0.0008974508207408,5.51999731072112,1,0.669475899208072,2.5,5.51999731072112,Diesel
3.71289268145553,-0.0016096218036331,5.59281090519752,1,0.637112506219196,2.5,5.59281090519752,Diesel
